plot_order,LAT,LON,H_LI, FILLED
2277,-65.76582,-61.8413,51.80619,58.57162
2278,-65.76565,-61.84125,51.96717,58.57162
2279,-65.76547,-61.8412,52.14658,58.57162
2280,-65.76529,-61.84115,52.31155,58.57162
2281,-65.76511,-61.8411,52.41661,58.57162
2282,-65.76494,-61.84105,52.52156,58.57162
2283,-65.76476,-61.841,52.60423,58.57162
2284,-65.76458,-61.84095,52.62756,58.57162
2285,-65.7644,-61.8409,52.60937,58.57162
2286,-65.76423,-61.84085,52.56675,58.57162
2287,-65.76405,-61.8408,52.55613,58.57162
2288,-65.76387,-61.84076,52.56805,58.57162
2289,-65.76369,-61.84071,52.53318,58.57162
2290,-65.76352,-61.84066,52.48207,58.57162
2291,-65.76334,-61.84062,52.43156,58.57162
2292,-65.76316,-61.84057,52.39349,58.57162
2293,-65.76298,-61.84052,52.37107,58.57162
2294,-65.76281,-61.84047,52.33629,58.57162
2295,-65.76263,-61.84043,52.26272,58.57162
2296,-65.76245,-61.84038,52.16926,58.57162
2297,-65.76227,-61.84033,52.07007,58.57162
2298,-65.7621,-61.84028,51.90732,58.57162
2299,-65.76192,-61.84023,51.70518,58.57162
2300,-65.76174,-61.84018,51.50131,58.57162
2301,-65.76156,-61.84014,51.32031,58.57162
2302,-65.76139,-61.84009,51.11066,58.57162
2303,-65.76121,-61.84004,50.88626,58.57162
2304,-65.76103,-61.83998,50.66717,58.57162
2305,-65.76085,-61.83993,50.44117,58.57162
2306,-65.76068,-61.83988,50.21557,58.57162
2307,-65.7605,-61.83983,49.97476,58.57162
2308,-65.76032,-61.83978,49.70647,58.57162
2309,-65.76014,-61.83973,49.48715,58.57162
2310,-65.75997,-61.83968,49.28044,58.57162
2311,-65.75979,-61.83963,49.14377,58.57162
2312,-65.75961,-61.83959,49.09183,58.57162
2313,-65.75943,-61.83954,49.08517,58.57162
2314,-65.75926,-61.83949,49.17777,58.57162
2315,-65.75908,-61.83944,49.33621,58.57162
2316,-65.7589,-61.83939,49.54454,58.57162
2317,-65.75872,-61.83934,49.79528,58.57162
2318,-65.75855,-61.83929,50.04527,58.57162
2319,-65.75837,-61.83924,50.35777,58.57162
2320,-65.75819,-61.83919,50.64399,58.57162
2321,-65.75802,-61.83914,50.88405,58.57162
2322,-65.75784,-61.83909,51.07319,58.57162
2323,-65.75766,-61.83904,51.13472,58.57162
2324,-65.75748,-61.83899,51.04914,58.57162
2325,-65.75731,-61.83894,50.86353,58.57162
2326,-65.75713,-61.83889,50.66494,58.57162
2327,-65.75695,-61.83884,50.40215,58.57162
2328,-65.75677,-61.8388,50.10209,58.57162
2329,-65.7566,-61.83875,49.85512,58.57162
2330,-65.75642,-61.8387,49.67132,58.57162
2331,-65.75624,-61.83866,49.51949,58.57162
2332,-65.75606,-61.83861,49.45187,58.57162
2333,-65.75588,-61.83856,49.37571,58.57162
2334,-65.75571,-61.83851,49.30515,58.57162
2335,-65.75553,-61.83846,49.28346,58.57162
2336,-65.75535,-61.83841,49.23661,58.57162
2337,-65.75518,-61.83836,49.2319,58.57162
2338,-65.755,-61.83831,49.24179,58.57162
2339,-65.75482,-61.83826,49.25466,58.57162
2340,-65.75464,-61.83821,49.2477,58.57162
2341,-65.75447,-61.83816,49.20401,58.57162
2342,-65.75429,-61.83811,49.25569,58.57162
2343,-65.75411,-61.83806,49.4133,58.57162
2344,-65.75393,-61.83801,49.52856,58.57162
2345,-65.75376,-61.83796,49.58028,58.57162
2346,-65.75358,-61.83791,49.60984,58.57162
2347,-65.7534,-61.83786,49.72549,58.57162
2348,-65.75322,-61.83781,49.87483,58.57162
2349,-65.75305,-61.83777,49.93703,58.57162
2350,-65.75287,-61.83772,49.9393,58.57162
2351,-65.75269,-61.83767,50.01185,58.57162
2352,-65.75251,-61.83762,50.14451,58.57162
2353,-65.75234,-61.83757,50.17817,58.57162
2354,-65.75216,-61.83752,50.23506,58.57162
2355,-65.75198,-61.83747,50.27379,58.57162
2356,-65.7518,-61.83742,50.29789,58.57162
2357,-65.75163,-61.83737,50.33053,58.57162
2358,-65.75145,-61.83732,50.31519,58.57162
2359,-65.75127,-61.83727,50.25948,58.57162
2360,-65.75109,-61.83722,50.23504,58.57162
2361,-65.75092,-61.83717,50.25676,58.57162
2362,-65.75074,-61.83712,50.28463,58.57162
2363,-65.75056,-61.83708,50.31368,58.57162
2364,-65.75038,-61.83703,50.33203,58.57162
2365,-65.75021,-61.83698,50.31007,58.57162
2366,-65.75003,-61.83694,50.30897,58.57162
2367,-65.74985,-61.83689,50.33971,58.57162
2368,-65.74967,-61.83685,50.37985,58.57162
2369,-65.7495,-61.8368,50.41053,58.57162
2370,-65.74932,-61.83675,50.42762,58.57162
2371,-65.74914,-61.83671,50.47932,58.57162
2372,-65.74896,-61.83666,50.55539,58.57162
2373,-65.74878,-61.83661,50.64964,58.57162
2374,-65.74861,-61.83656,50.73959,58.57162
2375,-65.74843,-61.83651,50.84006,58.57162
2376,-65.74825,-61.83646,50.94616,58.57162
2377,-65.74807,-61.83641,51.06789,58.57162
2378,-65.7479,-61.83636,51.21802,58.57162
2379,-65.74772,-61.83631,51.34211,58.57162
2380,-65.74754,-61.83626,51.46502,58.57162
2381,-65.74737,-61.83621,51.62367,58.57162
2382,-65.74719,-61.83615,51.73387,58.57162
2383,-65.74701,-61.8361,51.83484,58.57162
2384,-65.74683,-61.83605,51.93825,58.57162
2385,-65.74666,-61.836,52.00071,58.57162
2386,-65.74648,-61.83595,52.06522,58.57162
2387,-65.7463,-61.8359,52.10683,58.57162
2388,-65.74612,-61.83585,52.12179,58.57162
2389,-65.74595,-61.8358,52.11998,58.57162
2390,-65.74577,-61.83575,52.03827,58.57162
2391,-65.74559,-61.8357,51.89827,58.57162
2392,-65.74541,-61.83565,51.74731,58.57162
2393,-65.74524,-61.8356,51.53809,58.57162
2394,-65.74506,-61.83555,51.25073,58.57162
2395,-65.74488,-61.83551,50.95189,58.57162
2396,-65.7447,-61.83546,50.62482,58.57162
2397,-65.74453,-61.83541,50.27628,58.57162
2398,-65.74435,-61.83536,49.94646,58.57162
2399,-65.74417,-61.83531,49.61277,58.57162
2400,-65.74399,-61.83527,49.23665,58.57162
2401,-65.74382,-61.83522,48.83331,58.57162
2402,-65.74364,-61.83517,48.38451,58.57162
2403,-65.74346,-61.83512,47.84563,58.57162
2404,-65.74328,-61.83508,47.2131,58.57162
2405,-65.74311,-61.83503,46.54523,58.57162
2406,-65.74293,-61.83498,45.76285,58.57162
2407,-65.74275,-61.83493,44.741,58.57162
2408,-65.74257,-61.83489,43.53471,58.57162
2409,-65.7424,-61.83484,42.43841,58.57162
2410,-65.74222,-61.83479,41.71416,58.57162
2411,-65.74204,-61.83474,41.45003,58.57162
2412,-65.74186,-61.83469,41.77996,58.57162
2413,-65.74169,-61.83463,42.65606,58.57162
2414,-65.74151,-61.83458,44.55694,58.57162
2415,-65.74133,-61.83453,46.0772,58.57162
2416,-65.74115,-61.83448,46.08897,58.57162
2417,-65.74098,-61.83443,46.02606,58.57162
2418,-65.7408,-61.83438,46.23648,58.57162
2419,-65.74062,-61.83433,46.71719,58.57162
2420,-65.74044,-61.83428,47.20618,58.57162
2421,-65.74027,-61.83423,47.55513,58.57162
2422,-65.74009,-61.83418,47.89523,58.57162
2423,-65.73991,-61.83414,48.3626,58.57162
2424,-65.73973,-61.83409,48.81012,58.57162
2425,-65.73955,-61.83404,49.14602,58.57162
2426,-65.73938,-61.83399,49.5146,58.57162
2427,-65.7392,-61.83394,49.82737,58.57162
2428,-65.73902,-61.8339,50.05156,58.57162
2429,-65.73885,-61.83385,50.29716,58.57162
2430,-65.73867,-61.8338,50.55009,58.57162
2431,-65.73849,-61.83375,50.63089,58.57162
2432,-65.73831,-61.8337,50.55267,58.57162
2433,-65.73813,-61.83365,50.56013,58.57162
2434,-65.73796,-61.8336,50.53955,58.57162
2435,-65.73778,-61.83355,50.36006,58.57162
2436,-65.7376,-61.8335,50.05743,58.57162
2437,-65.73743,-61.83345,49.7343,58.57162
2438,-65.73725,-61.8334,49.48343,58.57162
2439,-65.73707,-61.83336,49.30273,58.57162
2440,-65.73689,-61.83331,49.21183,58.57162
2441,-65.73672,-61.83326,49.28228,58.57162
2442,-65.73654,-61.83322,49.47265,58.57162
2443,-65.73636,-61.83317,49.67624,58.57162
2444,-65.73618,-61.83312,49.93019,58.57162
2445,-65.73601,-61.83307,50.27465,58.57162
2446,-65.73583,-61.83302,50.58949,58.57162
2447,-65.73565,-61.83297,50.9635,58.57162
2448,-65.73547,-61.83292,51.38074,58.57162
2449,-65.7353,-61.83287,51.73952,58.57162
2450,-65.73512,-61.83282,51.95753,58.57162
2451,-65.73494,-61.83277,52.01899,58.57162
2452,-65.73476,-61.83272,52.19081,58.57162
2453,-65.73459,-61.83267,52.35233,58.57162
2454,-65.73441,-61.83262,52.40186,58.57162
2455,-65.73423,-61.83257,52.4258,58.57162
2456,-65.73405,-61.83252,52.31594,58.57162
2457,-65.73388,-61.83248,52.16265,58.57162
2458,-65.7337,-61.83243,51.9716,58.57162
2459,-65.73352,-61.83238,51.67658,58.57162
2460,-65.73334,-61.83233,51.34906,58.57162
2461,-65.73317,-61.83228,51.0886,58.57162
2462,-65.73299,-61.83223,50.8839,58.57162
2463,-65.73281,-61.83218,50.63177,58.57162
2464,-65.73263,-61.83213,50.45117,58.57162
2465,-65.73246,-61.83208,50.26168,58.57162
2466,-65.73228,-61.83203,50.0794,58.57162
2467,-65.7321,-61.83198,49.95624,58.57162
2468,-65.73192,-61.83193,49.76198,58.57162
2469,-65.73175,-61.83188,49.56462,58.57162
2470,-65.73157,-61.83184,49.31521,58.57162
2471,-65.73139,-61.83179,49.04134,58.57162
2472,-65.73121,-61.83174,48.79142,58.57162
2473,-65.73104,-61.83169,48.49932,58.57162
2474,-65.73086,-61.83165,48.14733,58.57162
2475,-65.73068,-61.8316,47.74999,58.57162
2476,-65.7305,-61.83155,47.35646,58.57162
2477,-65.73033,-61.8315,46.96067,58.57162
2478,-65.73015,-61.83146,46.56464,58.57162
2479,-65.72997,-61.83141,46.16931,58.57162
2480,-65.72979,-61.83136,45.78393,58.57162
2481,-65.72962,-61.83131,45.4527,58.57162
2482,-65.72944,-61.83126,45.16774,58.57162
2483,-65.72926,-61.83121,44.94428,58.57162
2484,-65.72908,-61.83116,44.84682,58.57162
2485,-65.72891,-61.83111,44.88797,58.57162
2486,-65.72873,-61.83106,45.02774,58.57162
2487,-65.72855,-61.83101,45.36179,58.57162
2488,-65.72837,-61.83096,45.91468,58.57162
2489,-65.7282,-61.83091,46.69566,58.57162
2490,-65.72802,-61.83086,47.66905,58.57162
2491,-65.72784,-61.83081,48.86587,58.57162
2492,-65.72766,-61.83076,50.14691,58.57162
2493,-65.72749,-61.83072,51.32257,58.57162
2494,-65.72731,-61.83067,52.43283,58.57162
2495,-65.72713,-61.83062,53.46111,58.57162
2496,-65.72695,-61.83057,54.32537,58.57162
2497,-65.72678,-61.83052,55.1216,58.57162
2498,-65.7266,-61.83047,55.72208,58.57162
2499,-65.72642,-61.83042,56.15289,58.57162
2500,-65.72624,-61.83037,56.49716,58.57162
2501,-65.72607,-61.83032,56.75693,58.57162
2502,-65.72589,-61.83027,56.93074,58.57162
2503,-65.72571,-61.83022,57.14154,58.57162
2504,-65.72553,-61.83017,57.2313,58.57162
2505,-65.72536,-61.83012,57.20733,58.57162
2506,-65.72518,-61.83007,57.19523,58.57162
2507,-65.725,-61.83002,57.11334,58.57162
2508,-65.72482,-61.82997,56.95102,58.57162
2509,-65.72465,-61.82992,56.72687,58.57162
2510,-65.72447,-61.82987,56.43046,58.57162
2511,-65.72429,-61.82982,55.96854,58.57162
2512,-65.72411,-61.82978,55.32362,58.57162
2513,-65.72394,-61.82973,54.84185,58.57162
2514,-65.72376,-61.82968,54.44535,58.57162
2515,-65.72358,-61.82964,53.96442,58.57162
2516,-65.7234,-61.82959,53.37952,58.57162
2517,-65.72323,-61.82954,52.79031,58.57162
2518,-65.72305,-61.82949,52.29202,58.57162
2519,-65.72287,-61.82944,51.72076,58.57162
2520,-65.72269,-61.82939,51.10278,58.57162
2521,-65.72252,-61.82934,50.4454,58.57162
2522,-65.72234,-61.82929,49.77545,58.57162
2523,-65.72216,-61.82924,49.07848,58.57162
2524,-65.72198,-61.82919,48.38526,58.57162
2525,-65.72181,-61.82914,47.66592,58.57162
2526,-65.72163,-61.8291,46.90343,58.57162
2527,-65.72145,-61.82905,46.19372,58.57162
2528,-65.72127,-61.829,45.51765,58.57162
2529,-65.7211,-61.82895,44.8394,58.57162
2530,-65.72092,-61.8289,44.24462,58.57162
2531,-65.72074,-61.82886,43.83694,58.57162
2532,-65.72056,-61.82881,43.59076,58.57162
2533,-65.72039,-61.82876,43.51206,58.57162
2534,-65.72021,-61.82871,43.62565,58.57162
2535,-65.72003,-61.82866,44.03865,58.57162
2536,-65.71985,-61.82861,44.82164,58.57162
2537,-65.71968,-61.82856,45.97552,58.57162
2538,-65.7195,-61.82851,47.43478,58.57162
2539,-65.71932,-61.82846,49.00714,58.57162
2540,-65.71914,-61.82841,50.59726,58.57162
2541,-65.71897,-61.82836,52.1088,58.57162
2542,-65.71879,-61.82831,53.47092,58.57162
2543,-65.71861,-61.82826,54.60078,58.57162
2544,-65.71843,-61.82821,55.59488,58.57162
2545,-65.71826,-61.82817,56.46918,58.57162
2546,-65.71808,-61.82812,57.20595,58.57162
2547,-65.7179,-61.82807,57.72655,58.57162
2548,-65.71772,-61.82802,58.07986,58.57162
2549,-65.71755,-61.82798,58.31675,58.57162
2550,-65.71737,-61.82793,58.44432,58.57162
2551,-65.71719,-61.82788,58.5064,58.57162
2552,-65.71701,-61.82783,58.55781,58.57162
2553,-65.71684,-61.82778,58.57162,58.57162
2554,-65.71666,-61.82774,58.47328,58.47328
2555,-65.71648,-61.82769,58.35978,58.35978
2556,-65.7163,-61.82764,58.32287,58.32287
2557,-65.71613,-61.82759,58.215,58.22628
2558,-65.71595,-61.82754,58.00153,58.22628
2559,-65.71577,-61.82749,57.80476,58.22628
2560,-65.71559,-61.82744,57.60134,58.22628
2561,-65.71542,-61.82739,57.32928,58.22628
2562,-65.71524,-61.82734,57.05445,58.22628
2563,-65.71506,-61.8273,56.78359,58.22628
2564,-65.71488,-61.82725,56.46351,58.22628
2565,-65.71471,-61.8272,56.16425,58.22628
2566,-65.71453,-61.82715,55.89837,58.22628
2567,-65.71435,-61.8271,55.64355,58.22628
2568,-65.71417,-61.82705,55.39411,58.22628
2569,-65.714,-61.827,55.1231,58.22628
2570,-65.71382,-61.82695,54.86341,58.22628
2571,-65.71364,-61.8269,54.63514,58.22628
2572,-65.71346,-61.82685,54.43844,58.22628
2573,-65.71329,-61.8268,54.26459,58.22628
2574,-65.71311,-61.82675,54.11355,58.22628
2575,-65.71293,-61.8267,53.99194,58.22628
2576,-65.71275,-61.82665,53.90674,58.22628
2577,-65.71258,-61.8266,53.87093,58.22628
2578,-65.7124,-61.82655,53.90512,58.22628
2579,-65.71222,-61.8265,53.95972,58.22628
2580,-65.71204,-61.82646,54.05376,58.22628
2581,-65.71187,-61.82641,54.16384,58.22628
2582,-65.71169,-61.82636,54.29897,58.22628
2583,-65.71151,-61.82631,54.49267,58.22628
2584,-65.71133,-61.82627,54.71363,58.22628
2585,-65.71116,-61.82622,54.96654,58.22628
2586,-65.71098,-61.82617,55.25249,58.22628
2587,-65.7108,-61.82612,55.55285,58.22628
2588,-65.71062,-61.82607,55.82284,58.22628
2589,-65.71045,-61.82602,56.06056,58.22628
2590,-65.71027,-61.82598,56.35475,58.22628
2591,-65.71009,-61.82593,56.65651,58.22628
2592,-65.70991,-61.82588,56.93008,58.22628
2593,-65.70974,-61.82583,57.1717,58.22628
2594,-65.70956,-61.82578,57.37133,58.22628
2595,-65.70938,-61.82573,57.51418,58.22628
2596,-65.7092,-61.82568,57.66031,58.22628
2597,-65.70903,-61.82563,57.84409,58.22628
2598,-65.70885,-61.82558,57.97932,58.22628
2599,-65.70867,-61.82553,58.08899,58.22628
2600,-65.70849,-61.82548,58.17299,58.22628
2601,-65.70832,-61.82544,58.17653,58.22628
2602,-65.70814,-61.82539,58.21026,58.22628
2603,-65.70796,-61.82534,58.22628,58.22628
2604,-65.70778,-61.82529,58.20755,58.20755
2605,-65.70761,-61.82524,58.14018,58.14018
2606,-65.70743,-61.82519,57.98661,57.98661
2607,-65.70725,-61.82514,57.86917,57.92796
2608,-65.70707,-61.8251,57.92796,57.92796
2609,-65.7069,-61.82505,57.92624,57.92624
2610,-65.70672,-61.825,57.89962,57.91599
2611,-65.70654,-61.82495,57.91599,57.91599
2612,-65.70636,-61.8249,57.88469,57.88469
2613,-65.70619,-61.82486,57.79576,57.79576
2614,-65.70601,-61.82481,57.73094,57.78713
2615,-65.70583,-61.82476,57.64706,57.78713
2616,-65.70565,-61.82471,57.48447,57.78713
2617,-65.70548,-61.82466,57.23876,57.78713
2618,-65.7053,-61.82461,57.07872,57.78713
2619,-65.70512,-61.82455,56.99125,57.78713
2620,-65.70494,-61.82451,56.79838,57.78713
2621,-65.70477,-61.82446,56.57189,57.78713
2622,-65.70459,-61.82441,56.29808,57.78713
2623,-65.70441,-61.82436,55.987,57.78713
2624,-65.70423,-61.82431,55.64631,57.78713
2625,-65.70406,-61.82427,55.24063,57.78713
2626,-65.70388,-61.82422,54.84527,57.78713
2627,-65.7037,-61.82417,54.45371,57.78713
2628,-65.70352,-61.82413,54.03358,57.78713
2629,-65.70335,-61.82408,53.641,57.78713
2630,-65.70317,-61.82403,53.23099,57.78713
2631,-65.70299,-61.82399,52.74648,57.78713
2632,-65.70281,-61.82394,52.22334,57.78713
2633,-65.70264,-61.82389,51.73312,57.78713
2634,-65.70246,-61.82383,51.28623,57.78713
2635,-65.70228,-61.82378,50.82677,57.78713
2636,-65.7021,-61.82373,50.3162,57.78713
2637,-65.70193,-61.82368,49.83437,57.78713
2638,-65.70175,-61.82363,49.41242,57.78713
2639,-65.70157,-61.82358,48.96916,57.78713
2640,-65.70139,-61.82353,48.55329,57.78713
2641,-65.70122,-61.82349,48.20855,57.78713
2642,-65.70104,-61.82344,47.94318,57.78713
2643,-65.70086,-61.82339,47.72695,57.78713
2644,-65.70068,-61.82334,47.55347,57.78713
2645,-65.70051,-61.82329,47.43427,57.78713
2646,-65.70033,-61.82325,47.42061,57.78713
2647,-65.70015,-61.8232,47.47378,57.78713
2648,-65.69997,-61.82315,47.59633,57.78713
2649,-65.69979,-61.8231,47.8233,57.78713
2650,-65.69962,-61.82305,48.14977,57.78713
2651,-65.69944,-61.823,48.56327,57.78713
2652,-65.69926,-61.82296,49.04069,57.78713
2653,-65.69909,-61.82291,49.59705,57.78713
2654,-65.69891,-61.82286,50.15931,57.78713
2655,-65.69873,-61.82281,50.7434,57.78713
2656,-65.69855,-61.82277,51.38749,57.78713
2657,-65.69838,-61.82272,52.0279,57.78713
2658,-65.6982,-61.82267,52.68895,57.78713
2659,-65.69802,-61.82262,53.39615,57.78713
2660,-65.69784,-61.82257,54.04346,57.78713
2661,-65.69767,-61.82253,54.69239,57.78713
2662,-65.69749,-61.82248,55.25897,57.78713
2663,-65.69731,-61.82243,55.68868,57.78713
2664,-65.69713,-61.82238,56.13203,57.78713
2665,-65.69696,-61.82233,56.54531,57.78713
2666,-65.69678,-61.82228,56.89779,57.78713
2667,-65.6966,-61.82223,57.26878,57.78713
2668,-65.69642,-61.82218,57.57819,57.78713
2669,-65.69625,-61.82213,57.75354,57.78713
2670,-65.69607,-61.82208,57.78713,57.78713
2671,-65.69589,-61.82203,57.76358,57.76358
2672,-65.69571,-61.82198,57.73274,57.73274
2673,-65.69554,-61.82193,57.69805,57.69805
2674,-65.69536,-61.82188,57.66005,57.66005
2675,-65.69518,-61.82183,57.44219,57.44219
2676,-65.695,-61.82179,57.26839,57.26839
2677,-65.69483,-61.82174,57.10308,57.10308
2678,-65.69465,-61.82169,56.81437,56.81437
2679,-65.69447,-61.82164,56.5209,56.5209
2680,-65.69429,-61.82159,56.13129,56.13129
2681,-65.69412,-61.82154,55.67206,55.67206
2682,-65.69394,-61.82149,55.20777,55.20777
2683,-65.69376,-61.82144,54.71763,54.71763
2684,-65.69358,-61.8214,54.11998,54.11998
2685,-65.69341,-61.82135,53.44318,54.00151
2686,-65.69323,-61.8213,52.88505,54.00151
2687,-65.69305,-61.82125,52.49089,54.00151
2688,-65.69287,-61.8212,52.08182,54.00151
2689,-65.6927,-61.82115,51.65252,54.00151
2690,-65.69252,-61.82111,51.22981,54.00151
2691,-65.69234,-61.82106,50.83289,54.00151
2692,-65.69216,-61.82101,50.49387,54.00151
2693,-65.69199,-61.82097,50.23946,54.00151
2694,-65.69181,-61.82092,50.0306,54.00151
2695,-65.69163,-61.82087,49.88131,54.00151
2696,-65.69145,-61.82082,49.80017,54.00151
2697,-65.69128,-61.82077,49.81583,54.00151
2698,-65.6911,-61.82072,49.88601,54.00151
2699,-65.69092,-61.82067,50.04,54.00151
2700,-65.69074,-61.82062,50.28514,54.00151
2701,-65.69057,-61.82057,50.58761,54.00151
2702,-65.69039,-61.82052,50.90981,54.00151
2703,-65.69021,-61.82047,51.31026,54.00151
2704,-65.69003,-61.82042,51.78545,54.00151
2705,-65.68986,-61.82038,52.23243,54.00151
2706,-65.68968,-61.82033,52.64002,54.00151
2707,-65.6895,-61.82028,53.01683,54.00151
2708,-65.68932,-61.82024,53.29433,54.00151
2709,-65.68915,-61.82019,53.52521,54.00151
2710,-65.68897,-61.82014,53.71722,54.00151
2711,-65.68879,-61.82009,53.86184,54.00151
2712,-65.68861,-61.82004,53.96786,54.00151
2713,-65.68844,-61.82,54.00151,54.00151
2714,-65.68826,-61.81995,53.99311,53.99311
2715,-65.68808,-61.8199,53.93968,53.93968
2716,-65.6879,-61.81985,53.84632,53.84632
2717,-65.68773,-61.8198,53.70798,53.70798
2718,-65.68755,-61.81975,53.49615,53.49615
2719,-65.68737,-61.8197,53.24643,53.24643
2720,-65.68719,-61.81965,52.97181,52.97181
2721,-65.68702,-61.8196,52.68416,52.68416
2722,-65.68684,-61.81955,52.3927,52.3927
2723,-65.68666,-61.8195,52.04502,52.04502
2724,-65.68648,-61.81945,51.66894,51.66894
2725,-65.68631,-61.8194,51.31911,51.31911
2726,-65.68613,-61.81936,51.00518,51.00518
2727,-65.68595,-61.81931,50.70863,50.9454
2728,-65.68577,-61.81926,50.42891,50.9454
2729,-65.6856,-61.81921,50.16547,50.9454
2730,-65.68542,-61.81916,49.9138,50.9454
2731,-65.68524,-61.81912,49.69448,50.9454
2732,-65.68506,-61.81907,49.52326,50.9454
2733,-65.68489,-61.81902,49.39609,50.9454
2734,-65.68471,-61.81897,49.23864,50.9454
2735,-65.68453,-61.81892,49.08582,50.9454
2736,-65.68435,-61.81888,48.98991,50.9454
2737,-65.68418,-61.81883,48.90923,50.9454
2738,-65.684,-61.81878,48.80192,50.9454
2739,-65.68382,-61.81873,48.73292,50.9454
2740,-65.68364,-61.81868,48.64877,50.9454
2741,-65.68347,-61.81863,48.51608,50.9454
2742,-65.68329,-61.81858,48.39058,50.9454
2743,-65.68311,-61.81853,48.2813,50.9454
2744,-65.68293,-61.81849,48.15084,50.9454
2745,-65.68276,-61.81844,47.99676,50.9454
2746,-65.68258,-61.81839,47.85129,50.9454
2747,-65.6824,-61.81834,47.68483,50.9454
2748,-65.68222,-61.81829,47.49061,50.9454
2749,-65.68205,-61.81824,47.29298,50.9454
2750,-65.68187,-61.81819,47.10848,50.9454
2751,-65.68169,-61.81814,46.93147,50.9454
2752,-65.68151,-61.81809,46.73448,50.9454
2753,-65.68134,-61.81804,46.54922,50.9454
2754,-65.68116,-61.818,46.36939,50.9454
2755,-65.68098,-61.81795,46.1902,50.9454
2756,-65.6808,-61.8179,46.00884,50.9454
2757,-65.68063,-61.81785,45.84337,50.9454
2758,-65.68045,-61.81781,45.73965,50.9454
2759,-65.68027,-61.81776,45.66934,50.9454
2760,-65.68009,-61.81771,45.61841,50.9454
2761,-65.67992,-61.81767,45.57064,50.9454
2762,-65.67974,-61.81762,45.62863,50.9454
2763,-65.67956,-61.81757,45.75353,50.9454
2764,-65.67938,-61.81752,45.89149,50.9454
2765,-65.67921,-61.81747,46.09457,50.9454
2766,-65.67903,-61.81743,46.33013,50.9454
2767,-65.67885,-61.81738,46.60698,50.9454
2768,-65.67867,-61.81733,46.94249,50.9454
2769,-65.6785,-61.81728,47.29961,50.9454
2770,-65.67832,-61.81723,47.66013,50.9454
2771,-65.67814,-61.81718,48.02076,50.9454
2772,-65.67796,-61.81713,48.39471,50.9454
2773,-65.67779,-61.81708,48.77713,50.9454
2774,-65.67761,-61.81703,49.18214,50.9454
2775,-65.67743,-61.81698,49.5355,50.9454
2776,-65.67725,-61.81693,49.82908,50.9454
2777,-65.67708,-61.81688,50.14138,50.9454
2778,-65.6769,-61.81683,50.42221,50.9454
2779,-65.67672,-61.81679,50.62315,50.9454
2780,-65.67654,-61.81674,50.79996,50.9454
2781,-65.67637,-61.81669,50.86067,50.9454
2782,-65.67619,-61.81664,50.80209,50.9454
2783,-65.67601,-61.81659,50.85234,50.9454
2784,-65.67583,-61.81654,50.93676,50.9454
2785,-65.67566,-61.8165,50.9454,50.9454
2786,-65.67548,-61.81645,50.90839,50.90839
2787,-65.6753,-61.8164,50.8354,50.8354
2788,-65.67512,-61.81635,50.75952,50.75952
2789,-65.67495,-61.8163,50.68634,50.68634
2790,-65.67477,-61.81625,50.57336,50.57336
2791,-65.67459,-61.8162,50.3929,50.3929
2792,-65.67441,-61.81615,50.17098,50.17098
2793,-65.67423,-61.81611,49.93753,49.93753
2794,-65.67406,-61.81606,49.76371,49.76371
2795,-65.67388,-61.81601,49.5966,49.5966
2796,-65.6737,-61.81596,49.34594,49.34594
2797,-65.67353,-61.81591,49.0498,49.0498
2798,-65.67335,-61.81587,48.75472,48.75472
2799,-65.67317,-61.81582,48.36524,48.36524
2800,-65.67299,-61.81577,47.93808,47.93808
2801,-65.67282,-61.81572,47.5444,47.5444
2802,-65.67264,-61.81567,47.09979,47.09979
2803,-65.67246,-61.81562,46.5969,46.5969
2804,-65.67228,-61.81557,46.09496,46.09496
2805,-65.67211,-61.81552,45.56507,45.56507
2806,-65.67193,-61.81547,44.98449,44.98449
2807,-65.67175,-61.81542,44.39505,44.39505
2808,-65.67157,-61.81538,43.81723,43.81723
2809,-65.6714,-61.81533,43.26456,43.26456
2810,-65.67122,-61.81528,42.71976,42.71976
2811,-65.67104,-61.81523,42.18692,42.18692
2812,-65.67086,-61.81518,41.68814,41.68814
2813,-65.67069,-61.81514,41.2473,41.2473
2814,-65.67051,-61.81509,40.84169,40.84169
2815,-65.67033,-61.81504,40.50267,40.50267
2816,-65.67015,-61.81499,40.25966,40.25966
